image_url,_id,product_name,category,cost,in_stock
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/84924234_0.jpeg,84924234_0,white mini dress,dresses,16.37,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/84948738_0.jpeg,84948738_0,blue border print dress,dresses,17.57,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/84953531_0.jpeg,84953531_0,pink closet wrap front midi dress square front,dresses,19.83,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/84955513_0.jpeg,84955513_0,purple embroidered sheath dress,dresses,23.5,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/84967187_0.jpeg,84967187_0,black paneled lace caviar,dresses,20.76,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85085061_0.jpeg,85085061_0,teal cuffed chino straight-leg pants only macy's,pants,20.35,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85087064_0.jpeg,85087064_0,blue women's denim crop flare jeans,pants,24.09,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85112009_0.jpeg,85112009_0,black sheer panel lace sheath dress,dresses,18.99,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85122910_0.jpeg,85122910_0,silver metallic floral poplin shirt dress,dresses,21.24,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85229625_0.jpeg,85229625_0,black lace mini dress,dresses,16.4,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85252124_0.jpeg,85252124_0,multicolor pleated floral-print dress,dresses,15.38,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85254309_0.jpeg,85254309_0,floral pocket a-line dress,dresses,23.98,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85257388_0.jpeg,85257388_0,black ruffled dress,dresses,21.78,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85267801_0.jpeg,85267801_0,black cropped tailored trousers,pants,24.28,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85272003_0.jpeg,85272003_0,multicolor floral print cropped trousers,pants,17.55,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85279898_0.jpeg,85279898_0,pink angel sleeve pencil dress open back,dresses,17.16,False
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85283567_0.jpeg,85283567_0,blue drawstring cotton dress,dresses,24.39,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85284328_0.jpeg,85284328_0,blue carly dress,dresses,22.2,False
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85285427_0.jpeg,85285427_0,blue cropped striped trousers,pants,22.45,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85287942_0.jpeg,85287942_0,black scallop bodycon mini dress,dresses,19.84,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85288339_0.jpeg,85288339_0,red scallop bodycon mini dress,dresses,19.68,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85289698_0.jpeg,85289698_0,white fit flare stripe tweed,dresses,24.97,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85290011_0.jpeg,85290011_0,floral fitted lace dress,dresses,24.87,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85300163_0.jpeg,85300163_0,orange cutout-back sleeveless dress,dresses,23.67,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85301229_0.jpeg,85301229_0,red tunic maternity dress,dresses,24.82,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85301293_0.jpeg,85301293_0,pink cap sleeve skater dress,dresses,15.3,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85302772_0.jpeg,85302772_0,black stretch jacquard embroidered sheath,dresses,23.43,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85302773_0.jpeg,85302773_0,red floral border fil coupe v-neck dress,dresses,18.02,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85311287_0.jpeg,85311287_0,white short dress,dresses,22.89,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85341364_0.jpeg,85341364_0,black high waist capris,pants,21.5,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85379004_0.jpeg,85379004_0,pink floral-print strapless dress,dresses,20.14,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85380570_0.jpeg,85380570_0,gray sleeveless pencil dress,dresses,22.07,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85380680_0.jpeg,85380680_0,blue a-line dress,dresses,21.4,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85382964_0.jpeg,85382964_0,gray t-shirt dress,dresses,22.71,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85393310_0.jpeg,85393310_0,teal belted skater dress keyhole neck bell sleeve,dresses,21.36,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85461011_0.jpeg,85461011_0,red short dress,dresses,16.56,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85475245_0.jpeg,85475245_0,black short dress,dresses,19.07,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85498513_0.jpeg,85498513_0,black cropped beckett silk pant,pants,17.68,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85573058_2.jpeg,85573058_2,pink wedding hollywood contrast maxi dress,dresses,17.6,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/85605422_0.jpeg,85605422_0,black mesh sleeve bodycon dress stripe detail,dresses,22.15,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86023766_0.jpeg,86023766_0,pink micro terry marina floral slim comfy pant,pants,18.94,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86079175_0.jpeg,86079175_0,white drape twill cargo pants,pants,15.47,False
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86203486_0.jpeg,86203486_0,white low back mini slip,dresses,19.66,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86259227_0.jpeg,86259227_0,black mini dress,dresses,18.02,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86369381_1.jpeg,86369381_1,red rib jersey cami dress,dresses,24.5,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86389896_0.jpeg,86389896_0,gray petite skinny ankle pants,pants,19.93,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86427987_0.jpeg,86427987_0,animal dropped-crotch stretch-cotton pants,pants,28.86,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86453665_0.jpeg,86453665_0,blue cropped chambray trousers,pants,26.44,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86494687_0.jpeg,86494687_0,blue women's satin ankle pants,pants,21.97,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86518215_0.jpeg,86518215_0,black one shoulder draped cover-up dress,dresses,24.98,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86545711_0.jpeg,86545711_0,pink x revolve dream dress,dresses,16.71,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86637366_1.jpeg,86637366_1,pink cropped cargo pants only macy's,pants,28.23,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86638740_0.jpeg,86638740_0,black pull-on capri pants only macy's,pants,19.98,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86638892_0.jpeg,86638892_0,beige petite zip-pocket cropped pants only macy's,pants,18.55,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86687408_0.jpeg,86687408_0,blue cropped cargo pants only macy's,pants,25.33,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86776116_0.jpeg,86776116_0,metallic embroidered organza dress,dresses,20.09,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86782770_1.jpeg,86782770_1,gray cotton dress,dresses,16.02,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86839271_0.jpeg,86839271_0,black slim fit trousers,pants,26.52,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86844188_0.jpeg,86844188_0,white lace corset midi dress,dresses,18.24,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86853137_1.jpeg,86853137_1,orange women's tie dye denim pants blue,pants,15.48,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86855713_0.jpeg,86855713_0,black tel aviv pants,pants,25.6,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86869111_0.jpeg,86869111_0,white women's dress,dresses,17.54,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86869129_0.jpeg,86869129_0,black women's dress,dresses,19.99,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86869633_0.jpeg,86869633_0,orange selena off shoulder midi dress,dresses,21.42,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86885785_0.jpeg,86885785_0,black cutout stretch-knit dress,dresses,19.35,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86950375_0.jpeg,86950375_0,gray high neck lace dress,dresses,17.27,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86952291_1.jpeg,86952291_1,blue cobra pleat front turn up trousers,pants,16.19,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86955745_2.jpeg,86955745_2,black anja traveler capri,pants,25.47,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86966804_0.jpeg,86966804_0,pink lightweight cashmere terry dress,dresses,15.32,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86967310_2.jpeg,86967310_2,black silk mini dress,dresses,17.92,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86970138_0.jpeg,86970138_0,black cady mini dress,dresses,18.6,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86971343_0.jpeg,86971343_0,black skater dress,dresses,17.75,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86971389_0.jpeg,86971389_0,pink floral lace a-line dress,dresses,19.62,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86971748_0.jpeg,86971748_0,white button ponte sheath dress,dresses,20.1,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86972008_0.jpeg,86972008_0,blue strapless denim dress,dresses,21.89,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/86981107_0.jpeg,86981107_0,yellow sunny daisy organza bow dress,dresses,20.39,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87018743_0.jpeg,87018743_0,black embellished crepe satin dress,dresses,22.87,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87092938_0.jpeg,87092938_0,blue flutter-sleeve floral-print silk dress,dresses,18.51,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87129416_0.jpeg,87129416_0,green crop silk cargo pants,pants,20.47,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87129635_0.jpeg,87129635_0,orange neoprene midi dress,dresses,20.01,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87131141_0.jpeg,87131141_0,black midi sheath dress,dresses,21.49,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87132471_0.jpeg,87132471_0,black stretch crepe jogger pants,pants,15.93,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87134086_0.jpeg,87134086_0,halter flare dress white,dresses,19.58,False
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87135280_0.jpeg,87135280_0,red body-con knit sheath dress,dresses,23.45,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87135344_0.jpeg,87135344_0,natural embellished mesh cocktail dress,dresses,16.87,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87136027_0.jpeg,87136027_0,yellow striped sleeveless dress,dresses,16.77,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87151870_0.jpeg,87151870_0,black wool-blend mini dress,dresses,21.56,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87163959_1.jpeg,87163959_1,blue feather print evening dress,dresses,24.05,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87236090_0.jpeg,87236090_0,gray long-sleeve sheath dress,dresses,22.73,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87237547_0.jpeg,87237547_0,black tailored ankle pants,pants,27.93,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87263369_0.jpeg,87263369_0,gray trapeze shirtdress,dresses,23.06,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87268696_0.jpeg,87268696_0,blue short sleeve soutache cocktail dress,dresses,17.55,False
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87273484_0.jpeg,87273484_0,beige structured crepe trench dress,dresses,21.66,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87284486_0.jpeg,87284486_0,white short dress,dresses,17.96,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87288974_0.jpeg,87288974_0,white knee-length dress,dresses,16.36,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87326930_0.jpeg,87326930_0,white midi dress tie waist overlay top,dresses,20.1,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87432304_0.jpeg,87432304_0,green cutout neck fit flare dress,dresses,23.27,False
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87435079_0.jpeg,87435079_0,black knee-length dress,dresses,18.71,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87452793_0.jpeg,87452793_0,black sloan-fit slim ankle pant,pants,23.41,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87465129_0.jpeg,87465129_0,blue hem shift dress,dresses,18.0,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87465833_0.jpeg,87465833_0,blue v-neck jacquard fit-and-flare dress,dresses,15.05,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87487019_0.jpeg,87487019_0,black asymmetric fitted dress,dresses,22.86,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87515526_1.jpeg,87515526_1,green jacquard dress,dresses,20.65,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87546114_0.jpeg,87546114_0,blue twill crop pants,pants,23.13,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87546533_0.jpeg,87546533_0,black shirt dress,dresses,20.5,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87572003_0.jpeg,87572003_0,gray twill crop pants,pants,17.95,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87575101_0.jpeg,87575101_0,white pop suit cotton cropped tapered trousers,pants,16.69,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87575276_0.jpeg,87575276_0,green cropped cotton trousers,pants,29.84,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87576243_0.jpeg,87576243_0,blue knitted fit-and-flare dress,dresses,19.37,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87592936_0.jpeg,87592936_0,blue cotton-blend shift dress,dresses,18.36,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87601580_0.jpeg,87601580_0,red silk wool-blend dress,dresses,24.39,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87620156_0.jpeg,87620156_0,black polka dot chiffon popover dress,dresses,22.52,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87620158_0.jpeg,87620158_0,multicolor floral print off shoulder scuba midi sheath dress,dresses,21.14,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87620395_0.jpeg,87620395_0,gray tiluna stretch woven slim ankle trousers,pants,15.52,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87620518_0.jpeg,87620518_0,floral print scuba fit flare dress,dresses,23.01,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87634022_0.jpeg,87634022_0,black v-neck sheath dress,dresses,17.45,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87638375_0.jpeg,87638375_0,black women's cropped leggings,pants,20.41,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87651253_0.jpeg,87651253_0,green twill crop pants,pants,19.43,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87651451_0.jpeg,87651451_0,blue cotton jacquard shirt dress,dresses,24.79,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87659391_0.jpeg,87659391_0,pink jersey maternity/nursing dress,dresses,16.08,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87669199_0.jpeg,87669199_0,white poppy embroidered cotton dress,dresses,19.68,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87669967_1.jpeg,87669967_1,white linen shirt dress,dresses,18.7,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87676787_0.jpeg,87676787_0,blue easy long dress,dresses,18.61,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87676794_0.jpeg,87676794_0,red linen pocket dress,dresses,15.63,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87677923_0.jpeg,87677923_0,white women's fine twill crop trousers,pants,25.73,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87678641_0.jpeg,87678641_0,red fitted stretch-knit sheath dress,dresses,16.47,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87682463_0.jpeg,87682463_0,beige arielle capri jeans clay,pants,25.99,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87684954_0.jpeg,87684954_0,black linen blend cargo pants,pants,16.06,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87685014_2.jpeg,87685014_2,beige cargo pants 100% bloomingdale's exclusive,pants,19.7,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87685180_0.jpeg,87685180_0,green camo tee dress 100% bloomingdale's exclusive,dresses,19.2,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87685369_0.jpeg,87685369_0,white embellished neck dress,dresses,19.15,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87689914_0.jpeg,87689914_0,gray asymmetric suede dress,dresses,17.12,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87690439_0.jpeg,87690439_0,blue emery sleeveless fit flare dress,dresses,17.81,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87693491_0.jpeg,87693491_0,blue lace midi dress,dresses,23.98,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87695567_0.jpeg,87695567_0,black silk pleat front slouchy pants,pants,27.31,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87700935_0.jpeg,87700935_0,gray geo-print chino cropped pants,pants,29.33,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87702092_0.jpeg,87702092_0,blue combo wrap dress,dresses,17.62,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87705484_0.jpeg,87705484_0,white belted shirt dress,dresses,21.38,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87705942_0.jpeg,87705942_0,white super smooth denim capri leggings,pants,20.83,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87706624_0.jpeg,87706624_0,pink cut out back bodycon midi dress,dresses,24.88,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87709145_0.jpeg,87709145_0,beige pinstripe low rise columnist ankle pant,pants,25.77,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87712548_0.jpeg,87712548_0,pink zip leg jogging pants,pants,27.85,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87713068_0.jpeg,87713068_0,brown rachel roll cuff ankle,pants,17.02,False
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87713071_0.jpeg,87713071_0,blue rachel roll cuff ankle,pants,18.9,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87719072_0.jpeg,87719072_0,green back bow dress,dresses,24.21,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87719226_0.jpeg,87719226_0,white fringed floral print dress,dresses,17.23,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87720845_0.jpeg,87720845_0,black lara dress,dresses,15.58,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87721450_0.jpeg,87721450_0,black floral kimono dress,dresses,24.42,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87721988_0.jpeg,87721988_0,black shift dress,dresses,17.4,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87722972_0.jpeg,87722972_0,black drop-crotch cropped trousers,pants,28.18,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87723053_0.jpeg,87723053_0,blue denim dress,dresses,23.62,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87723345_0.jpeg,87723345_0,black studded sheath dress,dresses,16.41,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87724095_1.jpeg,87724095_1,black mirage dress,dresses,16.7,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87725810_0.jpeg,87725810_0,blue gigi shirtdress,dresses,22.83,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87726201_0.jpeg,87726201_0,black slim cargo trousers,pants,25.95,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87727504_0.jpeg,87727504_0,black contrast collar shortsleeved dress,dresses,18.72,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87730107_0.jpeg,87730107_0,black lace trim buttoned dress,dresses,18.62,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87731889_5.jpeg,87731889_5,multicolor off-the-shoulder mini dress,dresses,19.66,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87732336_0.jpeg,87732336_0,black cut dress compare,dresses,20.68,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87732626_0.jpeg,87732626_0,blue foil dress,dresses,16.88,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87734645_0.jpeg,87734645_0,red kaftan dress,dresses,23.28,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87734650_0.jpeg,87734650_0,black kaftan dress,dresses,18.09,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87735035_0.jpeg,87735035_0,black polka-dot silk dress,dresses,20.02,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87735060_0.jpeg,87735060_0,blue denim dress,dresses,23.51,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87738971_0.jpeg,87738971_0,white origami dress,dresses,20.42,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87741501_0.jpeg,87741501_0,blue cropped bleeker pants,pants,28.47,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87742932_0.jpeg,87742932_0,gray jessa dress,dresses,22.31,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87743208_0.jpeg,87743208_0,blue block stripe knit fit-&-flare dress,dresses,19.04,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87744015_0.jpeg,87744015_0,blue ruched hem cropped skinny capri pants only macy's,pants,28.53,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87745349_0.jpeg,87745349_0,red square-neck faux-wrap shift dress,dresses,17.88,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87746165_0.jpeg,87746165_0,blue two-piece shirt,dresses,15.44,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87749976_0.jpeg,87749976_0,blue a-line floral dress,dresses,16.48,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87750602_0.jpeg,87750602_0,white cutout eyelet dress,dresses,18.33,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87752078_0.jpeg,87752078_0,white overall denim dress,dresses,22.4,False
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87752923_0.jpeg,87752923_0,red floral print halterneck dress,dresses,20.94,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87754624_1.jpeg,87754624_1,green paint splash print camouflage trousers,pants,25.13,True
https://marqo-tutorial-public.s3.us-west-2.amazonaws.com/fashion/fashion200k/87754969_0.jpeg,87754969_0,white cropped tapered trousers,pants,16.71,True
